"","log2Gene","ME4 Habp4"
"LS-15038_S72_E1-50",-0.085461948659173,-0.353129721811532
"LS-15038_S73_E1-50",-0.14412895925507,-1.05617118433309
"LS-15038_S74_E1-50",-0.444590353264962,-3.74612905091768
"LS-15038_S75_E1-50",0.0172500187645586,4.6137156410712
"LS-15038_S76_E1-50",-0.207057808819513,0.000457298324137101
"LS-15038_S77_E1-50",0.307831017668848,0.198003464623327
"LS-15038_S78_E1-50",-0.023170007452789,2.29548904276897
"LS-15038_S79_E1-50",0.0832736666650575,4.23322295133755
"LS-15038_S80_E1-50",0.1375780309452,-1.30428859379143
"LS-15038_S81_E1-50",0.131505483358358,4.55866025910638
"LS-15038_S82_E1-50",-1.25357451890722,-21.4754252542875
"LS-15038_S83_E1-50",-0.00624771720453765,1.46402472756977
"LS-15038_S84_E1-50",0.11265877456807,0.285203507881068
"LS-15038_S85_E1-50",0.2529476742012,3.89691832964076
"LS-15038_S86_E1-50",0.0755085254739249,3.6412935513472
"LS-15038_S87_E1-50",-0.339204590432921,-4.06340850925422
"LS-15038_S88_E1-50",-0.391607943224844,-1.98634716787102
"LS-15038_S89_E1-50",-0.130593019075187,0.577254101573615
"LS-15038_S90_E1-50",0.261670939861698,5.06965825760846
"LS-15038_S91_E1-50",-0.568134779486437,-12.9629088930606
"LS-15038_S92_E1-50",-0.328004154641416,-3.19951663219146
"LS-15038_S93_E1-50",0.127755786534344,6.24191716876706
"LS-15038_S94_E1-50",-0.116070995157289,-3.33090046899908
"LS-15038_S95_E1-50",-0.39970288676191,-0.801687265968332
"LS-15038_S96_E1-50",0.190062098505122,2.46988529007065
"LS-15041_S01_E1-50",-0.000422791658232669,-4.29462122280436
"LS-15041_S02_E1-50",0.157330715720391,-5.50454824749849
"LS-15041_S03_E1-50",0.159933891684876,0.500008552750042
"LS-15041_S04_E1-50",0.0835963089656069,-6.85500747662588
"LS-15041_S05_E1-50",0.09644318852121,-2.89373860906872
"LS-15041_S06_E1-50",-0.0301345155030432,0.415492048763577
"LS-15041_S07_E1-50",0.147179514702806,0.255841606908774
"LS-15041_S08_E1-50",0.139751700165313,-3.23457761068797
"LS-15041_S09_E1-50",0.140217060647029,-1.66311004870048
"LS-15041_S10_E1-50",0.0742102621324197,1.00519210457403
"LS-15041_S11_E1-50",-0.0404689259181286,2.09932240918378
"LS-15041_S12_E1-50",0.0365432802671997,-2.59449734521375
"LS-15041_S13_E1-50",0.0652529350290543,-0.422552048068369
"LS-15041_S14_E1-50",0.0373762931899844,0.914917481516223
"LS-15041_S15_E1-50",-0.450184008249947,-1.53147032091578
"LS-15041_S16_E1-50",-0.00607605975405434,1.87491725438022
"LS-15041_S17_E1-50",0.167867513848812,2.571048373734
"LS-15041_S18_E1-50",0.136334462251984,0.715975313850125
"LS-15041_S19_E1-50",0.203484001564254,3.7058401207678
"LS-15041_S20_E1-50",0.286828289434851,3.62644339281369
"LS-15041_S21_E1-50",0.12258398844253,0.506286021468947
"LS-15041_S22_E1-50",0.16801965674807,1.82949714534456
"LS-15041_S23_E1-50",-0.130780151190487,-2.22905268700623
"LS-15041_S24_E1-50",0.115028121530058,3.09174004629881
"LS-15041_S25_E1-50",0.227479176569927,3.57059137746135
"LS-15041_S26_E1-50",0.241426790130841,1.38072859222276
"LS-15041_S27_E1-50",0.282899913853411,2.69707848432849
"LS-15041_S28_E1-50",0.0819823754256728,2.34608452808492
"LS-15041_S29_E1-50",0.224410077923883,1.01768073248217
"LS-15041_S30_E1-50",-0.0827441549997499,1.55774472549298
"LS-15041_S31_E1-50",0.240269625407974,0.57422019616355
"LS-15041_S32_E1-50",-0.228525697971307,-2.49588529891568
"LS-15041_S33_E1-50",0.112974912411097,2.88277709931219
"LS-15041_S34_E1-50",0.0475005104636921,-2.47650643756791
"LS-15041_S35_E1-50",0.115659290758495,2.841564517739
"LS-15041_S36_E1-50",-0.0498159223890369,-0.84641196284876
"LS-15041_S37_E1-50",0.132285445014858,1.37154665483017
"LS-15041_S38_E1-50",-0.0967501299905376,-3.62876947805563
"LS-15041_S39_E1-50",0.1033014057102,0.0260899731278637
"LS-15041_S40_E1-50",0.0683535759801384,1.91834634928045
"LS-15041_S41_E1-50",0.161004423910413,-1.03273030713507
"LS-15041_S42_E1-50",0.0919597819002327,-1.03863861990101
"LS-15041_S43_E1-50",0.163448375861112,0.209478675311384
"LS-15041_S44_E1-50",0.218252223888335,-3.31142068994963
"LS-15041_S45_E1-50",0.255384054425109,-1.89764694846321
"LS-15041_S46_E1-50",-0.0392389318985273,0.857233727682715
"LS-15041_S47_E1-50",0.08681876963281,-0.43541506631561
"LS-15041_S48_E1-50",0.218986681492595,3.31748071172088
"LS-15041_S49_E1-50",-0.0308328190214642,-1.24631020557046
"LS-15041_S50_E1-50",0.0121742716236053,-1.16354403677556
"LS-15041_S51_E1-50",0.0549239190829436,-1.5236589188742
"LS-15041_S52_E1-50",-0.147154271065416,-1.61892234854016
"LS-15041_S53_E1-50",-0.142052731324311,-5.08036071585851
"LS-15041_S54_E1-50",-0.106838306275375,-10.6465833884354
"LS-15041_S55_E1-50",-0.103528949562891,-6.20047733363016
"LS-15041_S56_E1-50",-0.123686139542531,-5.83619050700864
"LS-15041_S57_E1-50",0.00759078055244267,-4.33382781075606
"LS-15041_S58_E1-50",-0.0350297530093275,-1.45484631692102
"LS-15041_S59_E1-50",-0.357483324151229,-6.12221401479718
"LS-15041_S60_E1-50",0.166192882156558,3.31362281500413
"LS-15041_S61_E1-50",-0.0585116934726795,-1.77727923701331
"LS-15041_S62_E1-50",0.096603052784312,-4.74537824565835
"LS-15041_S63_E1-50",0.136645454932838,1.59743648405615
"LS-15041_S64_E1-50",-0.279065946570997,-5.60771482643823
"LS-15041_S65_E1-50",0.0609991248409862,-1.42460382593679
"LS-15041_S66_E1-50",-0.0757017595658134,0.269324005828824
"LS-15041_S67_E1-50",0.138510004518235,-2.81090371735709
"LS-15041_S68_E1-50",0.0522888589149737,2.86173117111475
"LS-15041_S69_E1-50",-0.166015788850171,-7.65148730490177
"LS-15041_S70_E1-50",0.178478957387222,0.971149554233977
"LS-15041_S71_E1-50",-0.158937644769148,-3.11289846814517
"LS-15041_S72_E1-50",-0.163142084213227,-6.45872172211212
"LS-15041_S73_E1-50",0.0701456427736922,0.280434688907793
"LS-15041_S74_E1-50",0.150417196623632,-1.6907036495959
"LS-15041_S75_E1-50",0.0408697046240718,-1.46055082154167
"LS-15041_S76_E1-50",0.126660286640492,-1.72377484335457
"LS-15041_S77_E1-50",-0.0601145891832733,1.45890343515253
"LS-15041_S78_E1-50",0.0345420846520597,-0.782118418312041
"LS-15041_S79_E1-50",0.15487636949802,2.0303643532903
"LS-15041_S80_E1-50",0.253951387931119,2.42593261939586
"LS-15041_S81_E1-50",0.0420322978241785,-0.633856802790957
"LS-15041_S82_E1-50",-0.020566960422757,-4.22246332269439
"LS-15041_S83_E1-50",0.13913098592926,2.4726777788766
"LS-15041_S84_E1-50",0.0598517220325405,-0.707015028677853
"LS-15041_S85_E1-50",-0.0798508072445365,0.97548583106347
"LS-15041_S86_E1-50",-0.0764224764739652,0.421093412649564
"LS-15041_S87_E1-50",-0.165632297343157,-2.15208519819803
"LS-15041_S88_E1-50",0.163448375861112,-2.15910435325036
"LS-15042_S09_E1-50",0.233452474340829,0.309970948516467
"LS-15042_S10_E1-50",0.0164053000561406,0.0611557244713953
"LS-15042_S11_E1-50",0.15211022988453,-1.77976382748044
"LS-15042_S12_E1-50",-0.340286152100555,-1.10415332519945
"LS-15042_S13_E1-50",0.256099854509696,1.10782720745388
"LS-15042_S14_E1-50",0.0293594443642746,-3.34818996546506
"LS-15042_S15_E1-50",0.394513883206789,3.34039123395736
"LS-15042_S16_E1-50",-0.155697131324398,1.09086403698892
"LS-15042_S17_E1-50",0.0864968472749208,1.36246145853717
"LS-15042_S18_E1-50",-0.0567327844422501,-2.67409239417143
"LS-15042_S19_E1-50",0.113448989322388,-1.33669711891702
"LS-15042_S20_E1-50",0.212067973582137,0.601104911160147
"LS-15042_S21_E1-50",0.163295750096264,-0.283420120453788
"LS-15042_S22_E1-50",0.195296575447495,1.14551135674584
"LS-15042_S23_E1-50",0.180139396539884,2.77589009332016
"LS-15042_S24_E1-50",0.289348036896264,0.84869288401718
"LS-15042_S25_E1-50",0.263380800851049,-1.03948562469773
"LS-15042_S26_E1-50",0.0403711634542585,-3.39673282570043
"LS-15042_S27_E1-50",-0.122755308462503,-3.83626925635023
"LS-15042_S28_E1-50",0.0413680735763098,-0.00166643539109179
"LS-15042_S29_E1-50",0.318972637453419,1.06391233431421
"LS-15042_S30_E1-50",0.233743223040099,-0.395546645700841
"LS-15042_S31_E1-50",0.148413774250562,1.06513990275067
"LS-15042_S32_E1-50",0.306587731780823,1.88564987628773
"LS-15042_S33_E1-50",-0.0411722507539416,0.288900281638218
"LS-15042_S34_E1-50",-0.0152021673076987,-0.618215992993815
"LS-15042_S35_E1-50",0.252804229504001,1.74254113997662
"LS-15042_S36_E1-50",-0.0796701655312972,-1.82868382968087
"LS-15042_S37_E1-50",0.0207924462513098,0.909150251121702
"LS-15042_S38_E1-50",-0.145640822155691,-3.99468882548944
"LS-15042_S39_E1-50",0.0634547765672995,0.472664170184753
"LS-15042_S40_E1-50",-0.0735417665870735,-2.17426967961119
"LS-15042_S41_E1-50",-0.410112966734626,-1.97775943798757
"LS-15042_S42_E1-50",0.448243909685852,3.04057996714041
"LS-15042_S43_E1-50",0.165278626713484,-0.142505873341777
"LS-15042_S44_E1-50",0.216635099813198,2.71404071097321
"LS-15042_S45_E1-50",0.123525695421716,-0.0634628052506118
"LS-15042_S46_E1-50",-0.0399416572124167,3.67075579611093
"LS-15042_S47_E1-50",0.0819823754256728,2.71406879944621
"LS-15042_S48_E1-50",-0.140544621906031,-2.4250627388998
"LS-15042_S49_E1-50",0.277410360755107,4.05616426588992
"LS-15042_S50_E1-50",0.240414321766442,3.58757923589958
"LS-15042_S51_E1-50",-0.525684822481111,0.207539463370478
"LS-15042_S52_E1-50",0.387475060768509,2.37709002330627
"LS-15042_S53_E1-50",0.298966504121555,1.97598501601829
"LS-15042_S54_E1-50",0.128537777469468,3.82980975467251
"LS-15042_S55_E1-50",0.198279200121354,4.14623209089385
"LS-15042_S56_E1-50",0.0162362969468415,2.0306391145815
"LS-15042_S57_E1-50",-2.26585284868566,-17.2314520651988
"LS-15042_S62_E1-50",-1.6999224484297,-16.4598916694704
"LS-15042_S64_E1-50",-2.12201107577079,-13.4259957398707
"LS-15042_S65_E1-50",0.11392291050077,1.94669339146203
"LS-15042_S66_E1-50",0.0758329088459231,-1.92752987719562
"LS-15042_S67_E1-50",-0.0420518892428046,-4.75296677964572
"LS-15042_S68_E1-50",0.0441889170415699,2.17522301871354
"LS-15042_S69_E1-50",0.0613267866731668,2.08977900998608
"LS-15042_S70_E1-50",-0.166783077814348,-0.726696631905152
"LS-15042_S71_E1-50",0.0621456158232991,-2.71144726002852
"LS-15042_S72_E1-50",0.041866270429912,2.58692279918479
"LS-15042_S73_E1-50",-0.0416999694847746,-10.7765249918653
"LS-15042_S74_E1-50",-0.0499928641984067,-4.89142189840492
"LS-15042_S75_E1-50",-0.043812776854173,-4.71889857599906
"LS-15042_S76_E1-50",0.0296943706666237,1.66857068286886
"LS-15042_S77_E1-50",0.162532378978982,-1.47771912199159
"LS-15042_S78_E1-50",-0.026473957040821,3.39320020253822
"LS-15042_S79_E1-50",0.273031920244533,2.2373083335963
"LS-15042_S80_E1-50",0.17136274765833,0.725365092328413
"LS-15042_S81_E1-50",0.269349405869004,2.96492366516964
"LS-15042_S82_E1-50",-0.274303547421784,0.545045696471491
"LS-15042_S83_E1-50",-0.0221282249733719,-0.526543854638142
"LS-15042_S84_E1-50",0.158250020153083,3.36944690204803
"LS-15042_S85_E1-50",0.147951050654072,3.02273142193178
"LS-15042_S86_E1-50",0.186011056781011,2.61895450165135
"LS-15042_S87_E1-50",0.257816327098716,3.79178425724502
"LS-15042_S88_E1-50",0.165278626713484,4.52036256481814
"LS-15042_S89_E1-50",-0.0102014862493327,3.08241993410042
"LS-15042_S90_E1-50",0.234033913156111,1.06600645582004
"LS-15042_S91_E1-50",0.116763172900805,-6.07591794074114
"LS-15042_S93_E1-50",0.242727491983835,2.32293338914934
"LS-15042_S94_E1-50",-0.419912528424648,-0.847233107983102
"LS-15042_S95_E1-50",0.254381337283396,-4.9339118108605
"LS-15043_S01_E1-50",0.25179971707607,-8.64401858562336
"LS-15043_S02_E1-50",0.23068743533668,-7.29629133084959
"LS-15043_S03_E1-50",0.0967628993349035,-8.85336972228166
"LS-15043_S04_E1-50",0.184056490744819,-8.30628416564523
"LS-15043_S05_E1-50",0.318972637453419,-8.562775174674
"LS-15043_S06_E1-50",0.286267747401228,-12.2589925509977
"LS-15043_S07_E1-50",0.13959654664138,-8.55987640458677
"LS-15043_S08_E1-50",0.27458708188758,-7.0987497994601
"LS-15043_S17_E1-50",0.171818024064851,-5.18549213260683
"LS-15043_S18_E1-50",0.16375357895954,-9.76598868046784
"LS-15043_S19_E1-50",0.0730733225535989,-7.86538588545248
"LS-15043_S20_E1-50",0.181044285786081,-4.28936836695959
"LS-15043_S21_E1-50",0.0927614127709386,-5.2330638645561
"LS-15043_S22_E1-50",-0.117368299539937,-5.39118234906092
"LS-15043_S23_E1-50",0.0256701141078288,-7.70466790493117
"LS-15043_S24_E1-50",0.209113749060778,-11.069701862241
"LS-15043_S25_E1-50",0.00605970849458615,-10.1513602459844
"LS-15043_S26_E1-50",-0.199187112588548,-12.0179249057904
"LS-15043_S27_E1-50",0.0417002239267781,-6.26322540827316
"LS-15043_S28_E1-50",-0.00813729840575661,-11.1270746446078
"LS-15043_S29_E1-50",-0.0247340930565674,-12.8155449368649
"LS-15043_S30_E1-50",0.0531128323458407,-13.2886611886253
"LS-15043_S31_E1-50",0.0055489898483092,-12.3863137022179
"LS-15043_S32_E1-50",0.377246858211484,-1.50145927105434
"LS-15043_S33_E1-50",0.35122054465965,-3.9241781808417
"LS-15043_S34_E1-50",0.248062535444276,-7.15497961636916
"LS-15043_S35_E1-50",-0.216956949077376,-11.4190196801952
"LS-15043_S36_E1-50",0.345447340104977,-6.21564562999774
"LS-15043_S37_E1-50",0.0634547765672995,-12.6087552409968
"LS-15043_S38_E1-50",0.274021762506958,-7.58894913068941
"LS-15043_S39_E1-50",-0.220736503914257,-10.5471592268533
"LS-15043_S40_E1-50",-0.0751614580648763,-12.7617524965184
"LS-15043_S41_E1-50",0.0350426438570661,-7.86618043260926
"LS-15043_S42_E1-50",-0.0599364016895763,-12.2493848339039
"LS-15043_S43_E1-50",-0.163907845930192,-10.9660653039787
"LS-15043_S44_E1-50",-0.0247340930565674,-11.7567239097008
"LS-15043_S45_E1-50",-0.238372112263553,-12.4853919455762
"LS-15043_S46_E1-50",0.18540993383861,-11.2304117581111
"LS-15043_S47_E1-50",-0.00333231464390238,-9.41652271159201
"LS-15043_S48_E1-50",0.0784253534624479,-11.6749062754505
"LS-15043_S49_E1-50",-0.117182898904728,-9.42109466869008
"LS-15043_S50_E1-50",0.0751840691494063,-11.6105170374484
"LS-15043_S51_E1-50",-0.00676281213683616,-10.0522969986349
"LS-15043_S52_E1-50",0.0835963089656069,-9.93227227715012
"LS-15043_S53_E1-50",0.017418903171059,-10.1301532108502
"LS-15043_S54_E1-50",0.104573763892892,-7.59843118245118
"LS-15043_S55_E1-50",0.0458456639403249,-9.73650159646232
"LS-15043_S56_E1-50",0.0863358591543637,-11.4637609766404
"LS-15043_S57_E1-50",0.0914785894867816,-11.4814535168229
"LS-15043_S58_E1-50",0.356169760631383,-9.76230159218527
"LS-15043_S59_E1-50",0.24171593634704,-9.1335256717025
"LS-15043_S60_E1-50",0.179837640621425,-5.52765611150098
"LS-15043_S61_E1-50",0.248062535444276,-11.2991689451649
"LS-15043_S62_E1-50",0.253521310407919,-8.57748964445229
"LS-15043_S63_E1-50",0.17696780710672,-6.84199028670782
"LS-15043_S64_E1-50",-0.11699752209228,-6.44380673219783
"LS-15043_S65_E1-50",0.250794504743936,-10.4574685595053
"LS-15043_S66_E1-50",-0.216162513462098,-8.85260481313749
"LS-15043_S67_E1-50",-0.0287389216424465,-12.5525150789567
"LS-15043_S68_E1-50",0.237372646440789,-10.7846430410666
"LS-15043_S69_E1-50",0.229375828057291,-11.5297478422543
"LS-15043_S70_E1-50",0.149955115252824,-2.94909846694313
"LS-15043_S71_E1-50",0.290186975691501,-7.08203921580309
"LS-15043_S72_E1-50",0.310452219037947,-5.11063279173419
"LS-15043_S73_E1-50",0.243593975517923,-7.92967392188412
"LS-15043_S74_E1-50",0.271616680734448,-8.34352175126449
"LS-15043_S75_E1-50",-0.101877113574535,-6.76230347716733
"LS-15043_S76_E1-50",0.207930363335951,-7.79109807976498
"LS-15043_S77_E1-50",0.229813162989419,-9.79867362537735
"LS-15043_S78_E1-50",0.180441089355892,-7.3148734525663
"LS-15043_S79_E1-50",0.126503718726628,-5.86535676740133
"LS-15043_S80_E1-50",0.161615800141997,-7.69013792284668
"LS-15043_S81_E1-50",0.129475607431566,-8.53558273237305
"LS-15043_S82_E1-50",-0.471592513399768,-15.8215348300464
"LS-15043_S83_E1-50",0.132909110880354,-7.61551367627757
"LS-15043_S84_E1-50",-0.127602201645653,-16.7320577939291
"LS-15043_S85_E1-50",-0.0865505013070624,-2.88772337279057
"LS-15043_S86_E1-50",-0.0712054178321164,-7.50084688648587
"LS-15043_S87_E1-50",0.126660286640492,-8.09155143828147
"LS-15043_S88_E1-50",0.167563179908038,-8.9324788079516
"LS-15043_S89_E1-50",0.104732729794753,-9.46686995396248
"LS-15043_S90_E1-50",0.22850076027416,-2.9634603445891
"LS-15043_S91_E1-50",0.125720624183767,-7.81302422862302
"LS-15043_S92_E1-50",0.00196888805735718,-11.103330144898
"LS-15043_S93_E1-50",0.19126022587878,-5.12014074151539
"LS-15043_S94_E1-50",-0.132465433407958,-9.84209748437145
"LS-15043_S95_E1-50",0.0893915657509261,-9.99965409054893
"LS-15043_S96_E1-50",0.0575541751276152,-8.58891632628682
"LS-15044_S01_E1-50",0.0716102253108417,0.95126006121453
"LS-15044_S02_E1-50",0.171666281225805,2.03589754726814
"LS-15044_S03_E1-50",0.173789229955789,1.37075837484824
"LS-15044_S04_E1-50",0.139906837005173,-0.546534722285107
"LS-15044_S05_E1-50",-0.105550432022124,0.859729506769718
"LS-15044_S06_E1-50",0.0121742716236053,0.718869475103781
"LS-15044_S07_E1-50",0.248206452352061,2.30861739535751
"LS-15044_S08_E1-50",0.123211861389395,0.203397660525878
"LS-15044_S09_E1-50",0.330844491492609,3.12126995040821
"LS-15044_S10_E1-50",0.0603435778385055,0.767934660797897
"LS-15044_S11_E1-50",-0.00882503291568781,-2.69813747026134
"LS-15044_S12_E1-50",0.209409443884704,4.25991574188393
"LS-15044_S13_E1-50",0.268072496175771,3.79825639776131
"LS-15044_S14_E1-50",0.0942032268233177,2.85269947998664
"LS-15044_S15_E1-50",0.149801055234429,4.38753642388079
"LS-15044_S16_E1-50",0.326898051623296,2.53319171986177
"LS-15044_S25_E1-50",0.176665387015291,2.3518088689076
"LS-15044_S26_E1-50",0.248062535444276,0.378296530753193
"LS-15044_S27_E1-50",0.0709594832876803,-1.03632803368521
"LS-15044_S28_E1-50",0.144089238184637,-0.953044714077394
"LS-15044_S29_E1-50",0.206894103962865,2.71276593487005
"LS-15044_S30_E1-50",0.0980410345599321,-1.11712992355955
"LS-15044_S31_E1-50",-0.197226129493522,-3.45463911893151
"LS-15044_S32_E1-50",-0.0805736003663124,-2.05910632088455
"LS-15044_S33_E1-50",0.225141408116908,3.20729760358203
"LS-15044_S34_E1-50",-0.240793757886093,0.91342742513503
"LS-15044_S35_E1-50",-0.0376590503306531,0.161351360191175
"LS-15044_S36_E1-50",-0.0929168139048819,5.37831312802401
"LS-15044_S37_E1-50",0.184658177768821,2.93386728864674
"LS-15044_S38_E1-50",0.196639519679337,3.18287297019189
"LS-15044_S39_E1-50",0.0864968472749208,0.575810973267007
"LS-15044_S40_E1-50",0.0258380157711997,0.826130902032482
"LS-15044_S41_E1-50",-0.235350760288316,2.89061165972031
"LS-15044_S42_E1-50",0.322804135593238,2.31323496627665
"LS-15044_S43_E1-50",0.134155634375885,3.30768125895305
"LS-15044_S44_E1-50",-0.0620761055165602,1.73927502818582
"LS-15044_S45_E1-50",-0.123872377849237,1.55361413933612
"LS-15044_S46_E1-50",0.269207582812523,3.43330977927685
"LS-15044_S47_E1-50",0.264804138615364,1.75620981574317
"LS-15044_S48_E1-50",0.138665274931224,3.19027043680206
"LS-15044_S50_E1-50",-0.0114069611372809,-1.89492780883307
"LS-15044_S51_E1-50",-0.0181416800038043,0.634843061088834
"LS-15044_S52_E1-50",0.311278978396325,2.32558895692275
"LS-15044_S53_E1-50",0.207190254028749,3.34251916016978
"LS-15044_S54_E1-50",0.300355179790319,0.597421500984959
"LS-15044_S55_E1-50",0.325671096163754,3.48923357541267
"LS-15044_S56_E1-50",-0.274510281683209,-1.1877358858075
"LS-15044_S57_E1-50",0.00111517181202458,-2.22214587026717
"LS-15044_S58_E1-50",0.301881180745113,3.74822548511677
"LS-15044_S59_E1-50",0.140527217595634,1.52410147943223
"LS-15044_S60_E1-50",0.234469838538153,2.06021700793912
"LS-15044_S61_E1-50",0.166192882156558,1.48034390666322
"LS-15044_S62_E1-50",0.371973362288088,2.87271682996942
"LS-15044_S63_E1-50",0.159321802137768,2.61128038799216
"LS-15044_S64_E1-50",0.125250563346302,2.16302431751819
"LS-15044_S65_E1-50",0.272890458750975,2.05025253296872
"LS-15044_S66_E1-50",0.191409921862405,2.48975404889923
"LS-15044_S67_E1-50",0.208965878918601,3.49387651587269
"LS-15044_S68_E1-50",0.411448180084356,3.58564798686905
"LS-15044_S69_E1-50",0.447241341861703,3.77441137920855
"LS-15044_S70_E1-50",0.219280359873435,3.35350881612192
"LS-15044_S71_E1-50",0.0481619179438795,-2.74522583995329
"LS-15044_S72_E1-50",0.0924408138716437,-0.260562298408153
"LS-15044_S73_E1-50",-0.00230475403002828,3.0640888580688
"LS-15044_S74_E1-50",0.165278626713484,0.76353293717748
"LS-15044_S75_E1-50",0.365619616633232,4.0335626132846
"LS-15044_S76_E1-50",0.249069652442167,3.37663217121676
"LS-15044_S77_E1-50",0.322394104315533,1.35292544480751
"LS-15044_S78_E1-50",0.0905157229053977,0.963431413387212
"LS-15044_S79_E1-50",-0.206268804128868,-0.0467557759803607
