Cell ID,Genotype,Reporter,MET-type,Morphology (manual),Morphology (auto)
962280275,Crh-IRES-Cre_ZJH/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,tdt-,L4/L5 IT,False,False
642763833,Scnn1a-Tg3-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L4/L5 IT,True,False
645453779,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L4/L5 IT,False,False
637380781,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L4/L5 IT,False,False
637414095,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L4/L5 IT,True,False
764494187,Scnn1a-Tg1-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L4/L5 IT,False,True
940668952,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L4/L5 IT,False,False
982741319,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L4/L5 IT,False,False
652959487,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L4/L5 IT,False,False
679471957,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L4/L5 IT,False,False
645814831,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L4/L5 IT,False,False
743122822,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L4/L5 IT,False,False
824978806,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L4/L5 IT,False,False
882256858,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L4/L5 IT,False,False
952786723,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L4/L5 IT,False,False
990599451,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L4/L5 IT,False,False
656714583,Chrna2-Cre_OE25/wt;Ai14(RCL-tdT)/wt,tdt+,L4/L5 IT,False,False
963306220,Pvalb-IRES-Cre/wt;Th-P2A-FlpO/wt;Ai65(RCFL-tdT)/wt,tdt-,L4/L5 IT,False,True
893381309,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
984027717,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,True
986895113,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
1034908713,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
926555099,Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt,tdt-,L6b,False,False
850983752,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L2/3 IT,False,False
737997401,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L2/3 IT,False,False
954032889,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L2/3 IT,True,False
927833265,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L2/3 IT,True,False
867650384,Penk-IRES2-Cre-neo/wt;Slc17a6-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,tdt+,L2/3 IT,True,False
999853927,Esr2-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L2/3 IT,False,True
678661149,Slc17a8-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,,False,False
965591192,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-3,True,False
972443999,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-1,False,True
636835010,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,,False,False
639996724,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,,False,False
929547484,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 IT-2,False,True
972447764,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-1,False,True
987168573,Esr2-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 IT-2,False,True
990340884,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-2,False,True
697525735,Slc17a8-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-2,True,False
716793760,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-3,True,False
893433491,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,,False,False
896931841,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-1,False,True
910335214,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 IT-3,False,True
912896677,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 IT-3,False,True
918928552,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,,False,False
921759520,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,,False,False
990342517,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,,False,False
990348610,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,,False,False
741865175,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,,False,False
765881445,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-1,True,False
867765823,Penk-IRES2-Cre-neo/wt;Slc17a6-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,tdt+,,False,False
913774081,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,,False,False
990594834,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-2,False,True
882770947,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,,False,False
916627946,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-3,False,True
966873774,Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,tdt-,L6 IT-2,False,True
820060969,Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-1,True,False
969200089,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-1,True,False
880774141,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
926894447,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-3,False,False
948360577,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
830435948,Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
970073623,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
823083861,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,True,False
901412692,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
906552358,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
912767246,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-3,False,True
992396717,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
1034747172,Tac1-IRES2-Cre/wt;Vip-IRES-FlpO/wt;Ai193(TICL-EGFP-ICF-tdT)-hyg/wt,tdt+,L5 ET-3,False,True
826837153,Ai65F/wt,tdt+,L5 ET-3,False,False
940635765,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
994718096,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
827882326,Ai65F/wt,tdt+,L5 ET-3,False,True
866049737,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
915675559,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
644821657,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,True,False
796802673,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-2,False,False
907388787,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
644953743,Rorb-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
927532600,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
646827381,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
964999658,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
841817193,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,True,False
851692805,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
902021902,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
847876759,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L2/3 IT,True,False
910247459,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L2/3 IT,False,False
910375338,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L2/3 IT,True,False
935671381,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L2/3 IT,False,False
950075297,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L2/3 IT,True,False
962212550,Penk-IRES2-Cre-neo/wt;Slc17a6-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,tdt+,L2/3 IT,False,False
667328279,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L2/3 IT,False,False
640006296,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L2/3 IT,True,False
661481525,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L2/3 IT,True,False
680858122,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L2/3 IT,False,False
739840659,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L2/3 IT,True,False
951555639,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L2/3 IT,False,False
969998828,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L2/3 IT,False,False
993540449,Sncg-IRES2-FlpO-neo/wt;Ai65F/wt,tdt-,L2/3 IT,False,False
993546249,Sncg-IRES2-FlpO-neo/wt;Ai65F/wt,tdt-,L2/3 IT,False,False
706461666,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L2/3 IT,True,False
912289883,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L2/3 IT,True,False
912340608,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L2/3 IT,True,False
668474280,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L2/3 IT,False,False
964019012,Penk-IRES2-Cre-neo/wt;Slc17a6-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,tdt+,L2/3 IT,False,False
898559010,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L2/3 IT,True,False
904094833,Chrna2-Cre_OE25/wt;Pvalb-T2A-FlpO/wt;Ai65(RCFL-tdT)/wt,tdt-,L2/3 IT,False,False
904832267,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L2/3 IT,True,False
914412754,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L2/3 IT,True,False
924641774,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L2/3 IT,False,False
929533489,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L2/3 IT,True,False
950334912,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L2/3 IT,False,False
962991503,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L2/3 IT,False,False
994011832,Sncg-IRES2-FlpO-neo/wt;Ai65F/wt,tdt-,L2/3 IT,False,False
919102928,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L2/3 IT,True,False
652532278,Chrna2-Cre_OE25/wt;Ai14(RCL-tdT)/wt,tdt+,L5 IT-1,False,True
895777329,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 IT-1,False,False
971582554,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L4/L5 IT,False,False
681419547,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 IT-1,True,False
680574993,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 IT-1,False,False
847902873,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L4/L5 IT,True,False
681931335,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 IT-1,True,False
887207252,Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt,tdt+,L4/L5 IT,True,False
899711102,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L4/L5 IT,True,False
1043949183,Esr2-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L4/L5 IT,False,False
989369441,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
1035086628,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
839587095,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
970078299,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
984056604,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
897003522,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
899444388,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 CT-2,False,True
903818367,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
904005886,Chrna2-Cre_OE25/wt;Pvalb-T2A-FlpO/wt;Ai65(RCFL-tdT)/wt,tdt-,L6 CT-1,False,True
964872401,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
699818438,Slc17a8-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,True,False
904709665,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-2,False,False
908902400,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
932730437,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
935175357,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
972470759,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
985930816,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
863438221,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
903801677,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
903868118,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
904792055,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-2,False,False
834919146,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
904094606,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
904689430,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-2,False,True
908927809,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
910310523,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 CT-1,False,False
910472811,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 CT-2,False,False
919660405,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 CT-1,False,False
919917343,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
926949214,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
972429481,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
972470526,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
904683111,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-2,False,True
863438397,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
907381185,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-2,False,True
851580834,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-2,False,False
963049789,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
907357664,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
841810440,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
864068767,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,True,False
903824576,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
987089070,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
934844641,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-1,True,False
966765795,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-2,False,True
636851021,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,,False,False
736499017,Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-2,True,False
741206508,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-1,True,False
853868880,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt-,L6 IT-2,False,True
904899939,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,,False,False
912572106,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,,False,False
965750161,Pvalb-IRES-Cre/wt;Th-P2A-FlpO/wt;Ai65(RCFL-tdT)/wt,tdt-,L6 IT-1,False,True
967739190,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,,False,False
969301940,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-1,True,False
971517180,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 IT-2,True,False
640026162,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-3,True,False
645451457,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,,False,False
716779804,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,,False,False
880784016,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,,False,False
882302773,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,,False,False
917624301,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-2,True,False
919091442,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-2,True,False
926861604,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,,False,False
740290698,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-2,False,True
740305711,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-2,True,False
882275192,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,,False,False
904040156,Chrna2-Cre_OE25/wt;Pvalb-T2A-FlpO/wt;Ai65(RCFL-tdT)/wt,tdt-,L6 IT-2,False,True
919979431,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-2,True,False
966849374,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,,False,False
972447551,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-1,True,False
990347572,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,,False,False
847862090,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
898952816,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
898962389,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
906485870,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,False,True
907148849,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
940603431,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
947390515,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-3,False,False
948338231,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
992399256,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
603481505,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,True,False
604098167,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,True,False
605493156,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,True,False
648143167,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,False,False
645363692,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,True,False
637380444,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,True,False
644581427,Chrna2-Cre_OE25/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
645818223,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
841854478,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,True,False
896111494,Crh-IRES-Cre_ZJH/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,tdt-,L5 ET-3,False,False
896602326,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-3,False,False
898683305,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
898953706,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
899705429,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
902311705,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-3,False,False
904839273,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-2,False,True
908960987,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-3,False,False
913695508,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-3,False,True
950284677,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
950322566,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
961935353,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
963287636,Pvalb-IRES-Cre/wt;Th-P2A-FlpO/wt;Ai65(RCFL-tdT)/wt,tdt-,L5 ET-3,False,True
973486704,Esr2-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-3,False,True
973772579,Esr2-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-3,False,False
973778435,Esr2-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-3,False,False
975282560,Esr2-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,False,False
975488447,Esr2-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-3,False,False
982731503,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
989128029,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
990213121,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,True,False
990229295,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,True,False
991975097,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
991980391,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
1035142577,Tac1-IRES2-Cre/wt;Vip-IRES-FlpO/wt;Ai193(TICL-EGFP-ICF-tdT)-hyg/wt,tdt+,L5 ET-3,False,False
645444644,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
645529985,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
645542364,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
645807027,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,True,False
826840774,Ai65F/wt,tdt+,L5 ET-3,False,False
826848163,Ai65F/wt,tdt+,L5 ET-3,False,False
839337787,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
882449590,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
882763615,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,True,False
896118739,Crh-IRES-Cre_ZJH/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,tdt-,L5 ET-3,False,True
896124663,Crh-IRES-Cre_ZJH/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,tdt-,L5 ET-3,False,True
898894447,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-3,False,False
