"","v1_alm_first_cl","v1_alm_second_cl","v1_alm_third_cl","v1_first_cl","v1_second_cl","v1_third_cl","v1_alm_first_bt","v1_alm_second_bt","v1_alm_third_bt","v1_first_bt","v1_second_bt","v1_third_bt","v1_alm_first_KL","v1_alm_second_KL","v1_alm_third_KL","v1_first_KL","v1_second_KL","v1_third_KL","v1_alm_first_cor","v1_alm_second_cor","v1_alm_third_cor","v1_first_cor","v1_second_cor","v1_third_cor","v1_alm_call","v1_call"
"T45_1.9_S9_L001_1930641.5","L2/3 IT VISp Agmat","L2/3 IT VISp Adamts2","Lamp5 Krt73","L2/3 IT VISp Agmat","L2/3 IT VISp Adamts2","L2/3 IT VISp Rrad",0.95,0.05,0,0.95,0.05,0,0.14824238500785,1.8091010282483,15.919390161416,0.121907796498548,1.4598524689934,3.51027958914802,0.595657508681174,0.59510374417225,0.430698438489058,0.595699363347151,0.595378855163625,0.583111725752687,"Core","Core"
"T45_1.90_S90_L001_1097290.5","L5 PT VISp C1ql2 Cdh13","L2/3 IT VISp Adamts2","L2/3 IT VISp Rrad","L5 PT VISp C1ql2 Cdh13","L2/3 IT VISp Rrad","L2/3 IT VISp Adamts2",0.49,0.26,0.19,0.5,0.24,0.23,6.43394921330805,8.19546927631149,8.50449223712531,6.87014091801867,7.84781589325707,7.81373034876623,0.505218488511177,0.56066850633991,0.544354357224483,0.505218488511177,0.544585415640313,0.560742090183626,"PoorQ","PoorQ"
"T45_1.91_S91_L001_1812842.0","L2/3 IT VISp Adamts2","L2/3 IT VISp Rrad","L2/3 IT VISp Agmat","L2/3 IT VISp Adamts2","L2/3 IT VISp Rrad","L2/3 IT VISp Agmat",0.69,0.23,0.08,0.92,0.07,0.01,0.157678419101437,1.89622895816366,2.29804758010091,0.155256874696272,2.47623622640107,3.23862523541966,0.625722624237537,0.599819657347677,0.604469444895295,0.626106607125634,0.600119661549197,0.60458193815323,"I1","Core"
"T45_1.92_S92_L001_1622174.5","L2/3 IT VISp Agmat","L2/3 IT VISp Adamts2","L2/3 IT ALM Sla","L2/3 IT VISp Agmat","L2/3 IT VISp Adamts2","L2/3 IT VISp Rrad",0.58,0.35,0.05,0.75,0.21,0.04,1.0695670037845,0.908297196539474,10.5379181200346,0.301698673906214,0.792528507769452,2.76713131920335,0.550913295914153,0.56483014954066,0.547438089251798,0.550907495065343,0.564967101597759,0.545436697357267,"I2","I1"
"T45_1.93_S93_L001_1558396.0","L2/3 IT VISp Agmat","L2/3 IT VISp Rrad","L2/3 IT VISp Adamts2","L2/3 IT VISp Agmat","L2/3 IT VISp Rrad","L2/3 IT VISp Adamts2",0.81,0.12,0.07,0.95,0.05,0,0.0775864329409922,3.3035178755264,1.43140033801223,0.0559948144877601,3.3651060583166,1.58032592610074,0.546234649758119,0.533231402586927,0.550699080558659,0.546261318230874,0.533533439952738,0.550939489535406,"I1","Core"
"T45_1.94_S94_L001_1538322.0","L2/3 IT VISp Adamts2","L2/3 IT VISp Rrad","L2/3 IT ALM Sla","L2/3 IT VISp Adamts2","L2/3 IT VISp Agmat","L6 IT VISp Car3",0.68,0.31,0.01,0.86,0.09,0.05,0.367395670294004,1.67171502598508,7.76992756211123,0.707131532465985,3.48324547164008,13.8816946528442,0.547106020133966,0.525437361032466,0.528370847639054,0.547422528342793,0.521072552834907,0.45468738200296,"I1","I1"
"T45_1.95_S95_L001_2061985.5","L2/3 IT VISp Adamts2","L2/3 IT VISp Rrad","L2/3 IT ALM Sla","L2/3 IT VISp Adamts2","L2/3 IT VISp Rrad","L2/3 IT VISp Agmat",0.69,0.3,0.01,0.89,0.08,0.03,0.350830194171315,1.71271807654765,7.66747956397767,0.106290536028772,2.3604710524185,3.05275909029733,0.525590951501015,0.502317888695772,0.511312628137657,0.525940664300588,0.502467205039746,0.492548492035052,"I1","I1"
"T45_1.96_S96_L001_2559853.5","L2/3 IT VISp Agmat","L2/3 IT VISp Adamts2","L2/3 IT ALM Sla","L2/3 IT VISp Agmat","L2/3 IT VISp Adamts2","L2/3 IT VISp Rrad",0.75,0.24,0.01,0.57,0.42,0.01,0.457457152615657,1.06743948897157,12.70070529803,0.918317657677647,0.400713430083722,2.65772870439522,0.598107178175635,0.60875205406786,0.591625759567513,0.598082319358927,0.608994805077702,0.587990578490411,"I1","I2"
"T45_3.1_S97_L001_953656.5","L2/3 IT VISp Agmat","L2/3 IT ALM Sla","Meis2 Adamts19","L2/3 IT VISp Agmat","L4 IT VISp Rspo1","L2/3 IT VISp Rrad",0.52,0.4,0.05,0.63,0.37,0,2.31504974026539,8.39117049291704,14.358512021641,1.0152332753224,9.51011599858681,7.66537040569143,0.505060292578244,0.492875306539383,0.359249739557554,0.505176303134072,0.490263290387582,0.487070074872055,"PoorQ","I2"
"T45_3.11_S107_L001_1158070.0","L2/3 IT VISp Adamts2","L2/3 IT VISp Rrad","L2/3 IT ALM Sla","L2/3 IT VISp Adamts2","L2/3 IT VISp Rrad","L2/3 IT VISp Agmat",0.52,0.27,0.21,0.79,0.21,0,0.654185037375907,1.6199108479197,5.98976333439226,0.273039285890971,1.85704021566497,2.8843353214769,0.565343580885574,0.548585224274713,0.55166560445842,0.565537074125538,0.548926105169748,0.539262925074329,"I2","I1"
"T45_3.12_S108_L001_1211618.0","L2/3 IT VISp Adamts2","L2/3 IT VISp Rrad","L2/3 IT ALM Sla","L2/3 IT VISp Agmat","L2/3 IT VISp Adamts2","L2/3 IT VISp Rrad",0.87,0.1,0.03,0.73,0.16,0.11,0.137889954504158,2.59426160539679,5.5645465334173,0.186546942177885,0.838695898434717,2.45506147190638,0.567554517932772,0.548292908110083,0.552972763165997,0.547637237382003,0.567681166048628,0.548374139156599,"I1","I1"
"T45_3.13_S109_L001_1181177.0","L2/3 IT VISp Adamts2","L2/3 IT VISp Agmat","L2/3 IT VISp Rrad","L2/3 IT VISp Adamts2","L2/3 IT VISp Rrad","L2/3 IT VISp Agmat",0.4,0.34,0.2,0.86,0.1,0.04,1.0930611986558,1.75052230847552,2.63930368202822,0.0912281878149085,2.23231502280762,2.91333078969697,0.524888121941588,0.505423259547465,0.512271635936118,0.525245436325921,0.512664445316743,0.505513079773358,"I2","I1"
"T45_3.14_S110_L001_1075619.0","L4 IT VISp Rspo1","L2/3 IT ALM Macc1 Lrg1","L5 IT VISp Hsd11b1 Endou","L4 IT VISp Rspo1","L5 IT VISp Batf3","L5 PT VISp Krt80",0.17,0.15,0.12,0.46,0.27,0.08,5.90701818033586,9.13952640264365,6.62405100954562,4.6095322138575,9.26018243144169,9.89945387053256,0.561517717897257,0.529728408814202,0.532377173529208,0.56147320930776,0.514103905476192,0.493315719279528,"PoorQ","PoorQ"
"T45_3.16_S112_L001_1122039.0","L2/3 IT ALM Macc1 Lrg1","L2/3 IT VISp Agmat","L5 PT VISp C1ql2 Cdh13","L2/3 IT VISp Agmat","L2/3 IT VISp Rrad","L2/3 IT VISp Adamts2",0.35,0.31,0.12,0.9,0.1,0,3.62578821836541,3.55706644865391,12.1386274008738,0.0400783529491648,3.05504612544061,1.50174020048734,0.478767827228047,0.495156077477761,0.444137543105437,0.495220980201909,0.4889001964168,0.503856114421781,"PoorQ","PoorQ"
"T45_3.17_S113_L001_1455249.0","L2/3 IT VISp Agmat","L2/3 IT ALM Macc1 Lrg1","L2/3 IT VISp Rrad","L2/3 IT VISp Agmat","L2/3 IT VISp Rrad","L2/3 IT VISp Adamts2",0.94,0.04,0.01,0.98,0.02,0,0.141364675099742,4.71864822309343,4.30070632767599,0.0900799601787665,3.57567728681005,1.65201263023663,0.627017120197483,0.613327005839757,0.60819373060194,0.627092553279241,0.608317520735174,0.623360667587388,"Core","Core"
"T45_3.19_S115_L001_1304528.5","L2/3 IT VISp Adamts2","L4 IT VISp Rspo1","L5 IT ALM Pld5","L2/3 IT VISp Agmat","L4 IT VISp Rspo1","L2/3 IT VISp Rrad",0.97,0.02,0.01,0.99,0.01,0,0.560198623692687,11.3831572902723,15.57759450778,0.12921705316506,15.9011622555853,3.81481856810202,0.529560371325484,0.51328659825444,0.504109216982873,0.522483529025406,0.513331473167211,0.512483708007815,"Core","Core"
"T45_3.2_S98_L001_1970822.0","L2/3 IT VISp Agmat","L2/3 IT VISp Rrad","L2/3 IT VISp Adamts2","L2/3 IT VISp Agmat","L2/3 IT VISp Rrad","L2/3 IT VISp Adamts2",0.68,0.17,0.05,0.6,0.36,0.04,0.921516541454339,3.82680199778019,2.16992765420486,0.278753383121087,1.59226909425244,1.21529062976219,0.53642140380601,0.52679977011656,0.542212537540382,0.536429552345712,0.526950860296923,0.542349431257412,"I1","I2"
"T45_3.20_S116_L001_1202195.5","L2/3 IT VISp Agmat","L2/3 IT ALM Ptrf","L2/3 IT ALM Macc1 Lrg1","L2/3 IT VISp Agmat","L2/3 IT VISp Adamts2","L2/3 IT VISp Rrad",0.52,0.46,0.01,0.99,0.01,0,1.31460939022815,7.72567123502117,4.10757664771529,0.123169624156116,1.66035915742422,3.68344762800187,0.548467893764622,0.539369995464686,0.530778593896541,0.5485115800825,0.537411593909571,0.520495419935695,"I2","Core"
"T45_3.21_S117_L001_1263768.0","L2/3 IT VISp Adamts2","L2/3 IT ALM Sla","L2/3 IT ALM Ptrf","L2/3 IT VISp Agmat","L2/3 IT VISp Rrad","L2/3 IT VISp Adamts2",0.88,0.04,0.04,0.94,0.06,0,0.605924450791041,4.68299621211637,14.1421192548899,0.049672817596636,3.299955367158,1.56147007639466,0.537075029279942,0.522800843813518,0.505272268153607,0.52602447642219,0.517756656260863,0.537414245176357,"I1","Core"
"T45_3.22_S118_L001_1193916.5","L2/3 IT VISp Agmat","L2/3 IT VISp Rrad","L2/3 IT VISp Adamts2","L2/3 IT VISp Agmat","L2/3 IT VISp Rrad","L2/3 IT VISp Adamts2",0.64,0.32,0.03,0.9,0.09,0.01,0.257025935192052,2.26301463732735,1.4543455445178,0.0207543205569991,3.05157460703641,1.44513928756634,0.577810596966569,0.575644710810751,0.589290015838128,0.577859341764821,0.575912169002601,0.589685730024095,"I1","Core"
"T45_3.23_S119_L001_1205680.5","L2/3 IT VISp Adamts2","L2/3 IT VISp Rrad","L2/3 IT ALM Ptrf","L2/3 IT VISp Agmat","L4 IT VISp Rspo1","L2/3 IT VISp Adamts2",0.48,0.14,0.13,0.68,0.15,0.14,3.0966812290468,5.51701897838766,11.7990642307038,0.516283177777167,12.7598827300954,2.90265000947943,0.518721209498895,0.503417091239057,0.495865406054665,0.506738968413564,0.484970106304178,0.518953372734547,"PoorQ","I1"
"T45_3.25_S121_L001_1548326.5","L4 IT VISp Rspo1","L5 IT VISp Hsd11b1 Endou","L5 IT ALM Lypd1 Gpr88","L4 IT VISp Rspo1","L5 IT VISp Hsd11b1 Endou","L5 IT VISp Whrn Tox2",0.44,0.42,0.06,0.51,0.44,0.05,1.26188236801211,0.9468477762944,8.36008982573151,1.03764330592582,0.769973958191164,8.0768091094756,0.522335984924611,0.521000919951562,0.517661807018294,0.522381846735412,0.521000919951562,0.503146170091068,"I2","I2"
"T45_3.27_S123_L001_989101.0","L5 NP ALM Trhr Nefl","Serpinf1 Clrn1","L6 CT VISp Ctxn3 Brinp3","L5 NP VISp Trhr Met","Sncg Vip Itih5","L5 PT VISp Krt80",0.16,0.09,0.08,0.35,0.1,0.09,9.02194817837332,10.2969889520948,10.7748711817004,7.85861704347895,10.545574375091,9.30596725509728,0.337010079621123,0.327830484716489,0.332676286770297,0.340972975702947,0.316668172162719,0.3382835731554,"PoorQ","PoorQ"
"T45_3.3_S99_L001_1041968.0","L2/3 IT VISp Agmat","L2/3 IT ALM Sla","Lamp5 Krt73","L2/3 IT VISp Agmat","L2/3 IT VISp Rrad","L2/3 IT VISp Adamts2",0.97,0.03,0,1,0,0,0.201588631141848,15.5033333868446,15.9831625032002,0.143856644117119,3.74711077099953,1.73085689446764,0.618191252664317,0.602917094298592,0.487284868723023,0.618049402687534,0.603712935073106,0.613943098031328,"Core","Core"
"T45_3.30_S126_L001_970361.0","L6 IT VISp Col18a1","L6 IT ALM Tgfb1","L5 IT VISp Whrn Tox2","L6 IT VISp Penk Col27a1","L6 IT VISp Col18a1","L5 IT VISp Col6a1 Fezf2",0.78,0.05,0.03,0.72,0.27,0.01,2.43965755988222,8.57650923995849,13.9677089559646,0.889975771586063,5.05250372128791,15.3210481896292,0.566208839182993,0.5429744827261,0.533860870029305,0.57445129568187,0.566208839182993,0.549262292252558,"PoorQ","I1"
"T45_3.31_S127_L001_540027.5","L4 IT VISp Rspo1","L5 IT ALM Tmem163 Arhgap25","L6 IT VISp Col18a1","L6 IT VISp Col18a1","L4 IT VISp Rspo1","L5 IT VISp Col27a1",0.21,0.2,0.16,0.34,0.32,0.13,7.09884216428415,8.49451972298654,10.8255251585735,7.54907761515941,6.7879368174463,8.29230935299609,0.527313257127208,0.502114424793757,0.508567745043961,0.508567745043961,0.527336027233635,0.512882200994295,"PoorQ","PoorQ"
"T45_3.32_S128_L001_1163562.5","L5 PT VISp Lgr5","L6 IT VISp Col23a1 Adamts2","L5 PT VISp Krt80","L6 IT VISp Penk Fst","L6 IT VISp Col23a1 Adamts2","L5 IT VISp Col6a1 Fezf2",0.23,0.21,0.15,0.48,0.4,0.07,8.56138775268143,6.2347237845506,6.15240220406923,1.67261253856905,0.878945188172188,13.9038763501205,0.421187887761746,0.484766933037757,0.445881689937963,0.478007827249319,0.484808907882744,0.446106924389411,"PoorQ","PoorQ"
"T45_3.33_S129_L001_1159953.0","L5 IT VISp Batf3","L5 PT VISp Lgr5","Lamp5 Krt73","L5 IT VISp Batf3","L5 IT VISp Whrn Tox2","L5 IT VISp Hsd11b1 Endou",0.99,0.01,0,0.92,0.05,0.03,0.189473386310999,15.9015158278355,16.0619022315182,0.0998150417929291,1.66095802707188,4.99247621112169,0.545562183498598,0.48726653112484,0.403583928557552,0.545695932721221,0.538154771220082,0.529292815575297,"Core","Core"
"T45_3.34_S130_L001_1428097.5","L6 IT VISp Col23a1 Adamts2","L6 IT VISp Penk Col27a1","L6 IT VISp Penk Fst","L6 IT VISp Penk Fst","L6 IT VISp Penk Col27a1","L2/3 IT VISp Rrad",0.5,0.34,0.07,0.82,0.18,0,1.38516924599323,2.63842903214725,1.76815441329103,0.277278634453243,1.90796070497736,15.6465555255789,0.53260060779699,0.526130999422813,0.528236973378266,0.528236973378266,0.526230367059584,0.487027044808351,"I2","I1"
"T45_3.35_S131_L001_880049.5","L6 IT VISp Col18a1","L6 IT VISp Col23a1 Adamts2","Lamp5 Krt73","L6 IT VISp Col18a1","L2/3 IT VISp Rrad","L2/3 IT VISp Adamts2",0.87,0.13,0,1,0,0,0.427081248542434,1.5196220071961,15.7315208589703,0.0101635699283992,16.1179430109686,16.1179428006942,0.542876448435316,0.548328575954012,0.378627969791122,0.542876448435316,0.488381542359681,0.497751918816832,"I1","Core"
"T45_3.36_S132_L001_248689.0","L5 IT VISp Col6a1 Fezf2","L6 IT ALM Tgfb1","L5 IT ALM Pld5","L5 IT VISp Col6a1 Fezf2","L5 IT VISp Batf3","L4 IT VISp Rspo1",0.29,0.2,0.18,0.66,0.18,0.06,7.89584581552451,7.82248823413111,8.20046361407307,2.20534795753766,2.29841843251403,5.05514795513732,0.529196190011246,0.521383126382007,0.533687722828814,0.529627950466349,0.532712463965724,0.536204025147909,"PoorQ","PoorQ"
"T45_3.37_S133_L001_1180811.0","L6 IT VISp Penk Col27a1","L6 IT VISp Col23a1 Adamts2","L6 IT VISp Penk Fst","L6 IT VISp Col23a1 Adamts2","L6 IT VISp Penk Fst","L6 IT VISp Penk Col27a1",0.49,0.29,0.19,0.55,0.43,0.02,0.866602707387892,0.453431473532221,0.744734792202706,0.247645737859634,0.886905885707058,2.64605330754632,0.557724996310073,0.556613176902208,0.546661324033369,0.556667063316248,0.546661324033369,0.557803660977224,"I2","I2"
"T45_3.38_S134_L001_1084141.0","L6 IT VISp Col18a1","L6 IT VISp Col23a1 Adamts2","L5 IT VISp Col27a1","L6 IT VISp Col18a1","L5 IT VISp Col27a1","L5 IT VISp Col6a1 Fezf2",0.54,0.34,0.04,0.57,0.19,0.13,2.24257933501163,1.19909959566115,4.99251396787318,3.12203012047598,3.47369862562029,10.599098243422,0.553587201281509,0.569236784540508,0.531706951561779,0.553587201281509,0.531583927304697,0.527079576892738,"PoorQ","PoorQ"
"T45_3.39_S135_L001_1112853.5","L6 IT VISp Col18a1","L6 IT VISp Col23a1 Adamts2","L5 PT VISp Krt80","L6 IT VISp Col18a1","L5 IT VISp Col27a1","L5 IT VISp Col6a1 Fezf2",0.81,0.12,0.03,0.93,0.04,0.03,0.893957170846161,1.6955676659951,7.29317840320679,0.53771047494169,5.68610192361832,14.8762016486475,0.579062648773093,0.588181610706696,0.532087670545025,0.579062648773093,0.55702788077423,0.54815074123186,"I1","Core"
"T45_3.4_S100_L001_1296863.0","L5 IT VISp Hsd11b1 Endou","L4 IT VISp Rspo1","L5 IT ALM Tmem163 Dmrtb1","L4 IT VISp Rspo1","L5 IT VISp Hsd11b1 Endou","L5 IT VISp Whrn Tox2",0.39,0.29,0.15,0.52,0.41,0.07,2.08360171626891,3.25688767400776,8.40111631947103,1.04390109854922,0.805254756997193,8.16160571519086,0.487210581271004,0.490560575576712,0.474640894780702,0.490584882292833,0.487210581271004,0.470605314297852,"PoorQ","PoorQ"
"T45_3.40_S136_L001_1357165.0","L5 IT VISp Hsd11b1 Endou","L4 IT VISp Rspo1","L5 IT ALM Tmem163 Dmrtb1","L4 IT VISp Rspo1","L5 IT VISp Hsd11b1 Endou","L5 IT VISp Whrn Tox2",0.5,0.35,0.14,0.48,0.48,0.04,0.990828995521142,2.11701816196761,9.32563882007583,1.1215341086443,0.689611577278306,7.67311821082332,0.618912225374964,0.611344640029165,0.590086524630324,0.611355326973312,0.618912225374964,0.600328255099338,"I2","I2"
"T45_3.41_S137_L001_1244074.0","Serpinf1 Clrn1","Vip Arhgap36 Hmcn1","Vip Igfbp4 Mab21l1","Serpinf1 Aqp5 Vip","Vip Arhgap36 Hmcn1","Serpinf1 Clrn1",0.34,0.27,0.22,0.4,0.37,0.12,8.48598915774157,6.32642578487517,7.22573947859564,7.25983949722079,8.81023164260755,7.96595324037573,0.462430467702793,0.509286384858348,0.493560599591166,0.462333202896174,0.505302695214712,0.462756265734746,"PoorQ","PoorQ"
"T45_3.42_S138_L001_1488561.0","L4 IT VISp Rspo1","L5 IT VISp Hsd11b1 Endou","L5 PT VISp Lgr5","L4 IT VISp Rspo1","L5 IT VISp Hsd11b1 Endou","L5 PT VISp Lgr5",0.3,0.3,0.11,0.53,0.33,0.07,3.54099936071087,2.68005769489582,12.5982521867646,1.77519071239797,1.87149497504858,13.8051600043538,0.641326033854809,0.64264095799632,0.568880579704085,0.641373512528215,0.64264095799632,0.568880579704085,"PoorQ","I2"
"T45_3.44_S140_L001_1374612.5","L6 CT VISp Ctxn3 Brinp3","L6 IT VISp Col23a1 Adamts2","L6 IT VISp Penk Fst","L5 IT VISp Col6a1 Fezf2","L6 IT VISp Col23a1 Adamts2","L5 IT VISp Col27a1",0.43,0.38,0.06,0.28,0.26,0.2,7.33408471838302,8.04186875311827,8.28095551015816,7.77937633212565,5.29976479660834,2.58991006511569,0.622087185229106,0.625995729851244,0.622978897612138,0.596230507971584,0.625993495151631,0.610908425883898,"PoorQ","PoorQ"
"T45_3.45_S141_L001_1174774.5","L6 IT VISp Car3","L6 CT VISp Ctxn3 Brinp3","L6b P2ry12","L6 IT VISp Car3","L6b VISp Crh","L6 CT VISp Ctxn3 Brinp3",0.71,0.17,0.08,0.96,0.02,0.01,3.79208976902635,12.3777920012057,13.5635119336161,0.447978185726115,15.469409698011,15.7494475094704,0.545643068911232,0.470569771704197,0.452755774572763,0.545163494381039,0.462900961146881,0.470569771704197,"PoorQ","Core"
"T45_3.46_S142_L001_658526.5","L5 PT VISp Lgr5","L5 IT VISp Hsd11b1 Endou","L4 IT VISp Rspo1","L5 IT VISp Hsd11b1 Endou","L4 IT VISp Rspo1","L5 IT VISp Whrn Tox2",0.31,0.25,0.2,0.64,0.22,0.14,8.87625933307969,5.9800668333407,6.92865382750617,0.184516398227262,2.32812073737633,3.71332644918662,0.484968506577829,0.555237503318104,0.559186630515037,0.555237503318104,0.559250435879871,0.537651885916415,"PoorQ","I1"
"T45_3.47_S143_L001_1197582.5","L6b Hsd17b2","L6b Col8a1 Rprm","L6b ALM Olfr111 Nxph1","L6b P2ry12","L6b Col8a1 Rprm","L5 IT VISp Col6a1 Fezf2",0.87,0.06,0.02,0.69,0.11,0.05,1.39263918013016,5.54349368047898,15.0810645904538,3.18288210526692,12.9374086031,13.6518754697013,0.61240520173156,0.587224532747799,0.579006834073338,0.591554296219502,0.585589490440596,0.564475665514386,"I1","PoorQ"
"T45_3.48_S144_L001_1452590.0","L6 IT VISp Car3","Lamp5 Krt73","Lamp5 Fam19a1 Tmem182","L6 IT VISp Car3","L2/3 IT VISp Rrad","L2/3 IT VISp Adamts2",1,0,0,1,0,0,0.0219635241164802,16.1179014100924,16.1178999990586,0.0133241713579301,16.1179430109686,16.1179428006942,0.574153415369936,0.414855160051073,0.424604284800682,0.573633507871367,0.490330858769513,0.500202964930211,"Core","Core"
"T45_3.49_S145_L001_1534363.5","L5 PT VISp C1ql2 Ptgfr","L5 PT VISp Lgr5","L5 PT VISp C1ql2 Cdh13","L5 PT VISp C1ql2 Cdh13","L5 PT VISp Lgr5","L5 PT VISp Krt80",0.33,0.31,0.27,0.45,0.32,0.2,2.57879786856962,1.35918701611176,1.89093968648919,1.18072447415701,2.33571809630309,2.29079889331122,0.678510763928691,0.659306389175146,0.672755021302239,0.672755021302239,0.659306389175146,0.662292919467118,"PoorQ","I2"
"T45_3.5_S101_L001_1323431.5","L5 IT VISp Hsd11b1 Endou","L4 IT VISp Rspo1","L5 IT ALM Pld5","L4 IT VISp Rspo1","L2/3 IT VISp Rrad","L2/3 IT VISp Adamts2",0.3,0.24,0.19,1,0,0,3.45948696474857,2.9964148570291,5.44465907519746,0.0398947832087174,16.1179430109686,16.1179428006942,0.458610245733141,0.485709272641284,0.476997689517475,0.485735446099695,0.430713713791237,0.447057964301349,"PoorQ","PoorQ"
"T45_3.50_S146_L001_1273325.5","L5 PT VISp Lgr5","L5 PT ALM Hpgd","L5 PT ALM Npsr1","L5 PT VISp Lgr5","L5 PT VISp Krt80","L5 PT VISp C1ql2 Cdh13",0.71,0.21,0.07,0.81,0.14,0.05,3.79988965381476,10.9651355584877,4.73196297813618,0.56584725664509,4.10034760969657,3.38127413379869,0.56716256893689,0.58018818738721,0.573156991660936,0.56716256893689,0.564470244649289,0.561890519335676,"PoorQ","I1"
"T45_3.51_S147_L001_733592.5","L4 IT VISp Rspo1","L5 IT VISp Hsd11b1 Endou","L5 IT ALM Tmem163 Dmrtb1","L4 IT VISp Rspo1","L5 IT VISp Hsd11b1 Endou","L5 IT VISp Whrn Tox2",0.33,0.31,0.17,0.54,0.44,0.02,2.9813866329096,1.84166942703074,7.5273071319018,0.902165854208761,0.860497022172183,8.63048556880547,0.51726824165043,0.50409400855746,0.479957351707777,0.517281820938121,0.50409400855746,0.49024021165625,"PoorQ","I2"
"T45_3.52_S148_L001_1215698.0","L5 IT VISp Col6a1 Fezf2","L5 IT ALM Tmem163 Arhgap25","L6 IT ALM Tgfb1","L5 IT VISp Col6a1 Fezf2","L4 IT VISp Rspo1","L2/3 IT VISp Rrad",0.61,0.19,0.1,0.97,0.03,0,3.48316984273197,10.9937288377834,6.46601202548585,0.384530059667146,5.32896845636324,15.9832037807101,0.507772291712044,0.494168265495517,0.491993475314429,0.508650559493511,0.506602424973928,0.460689885697737,"PoorQ","Core"
"T45_3.53_S149_L001_1280970.5","L6 IT VISp Car3","Lamp5 Krt73","Lamp5 Fam19a1 Tmem182","L6 IT VISp Car3","L2/3 IT VISp Rrad","L2/3 IT VISp Adamts2",1,0,0,1,0,0,0.0219635241164802,16.1179014100924,16.1178999990586,0.0133241713579301,16.1179430109686,16.1179428006942,0.531858261632306,0.410893934924465,0.428313469242905,0.531325711135224,0.465018143864141,0.469243239294092,"Core","Core"
"T45_3.54_S150_L001_854061.5","L5 IT VISp Hsd11b1 Endou","L4 IT VISp Rspo1","L5 PT VISp Lgr5","L4 IT VISp Rspo1","L5 IT VISp Hsd11b1 Endou","L5 IT VISp Whrn Tox2",0.3,0.26,0.23,0.55,0.37,0.07,5.11968056603939,5.38800335348807,9.38129445589623,1.0321483941314,1.00564420154067,8.70637294501086,0.559896379043358,0.574829408609143,0.484386173594524,0.574884332438716,0.559896379043358,0.533465272760481,"PoorQ","I2"
"T45_3.55_S151_L001_1035701.0","L5 IT VISp Hsd11b1 Endou","L4 IT VISp Rspo1","L5 IT ALM Tmem163 Dmrtb1","L4 IT VISp Rspo1","L5 IT VISp Hsd11b1 Endou","L2/3 IT VISp Rrad",0.48,0.37,0.14,0.56,0.44,0,1.04065599410252,2.05502338489906,9.48266273117093,0.843321247708472,0.952318936347911,15.4320211643993,0.565364273283042,0.57399090387895,0.536031048832375,0.57406243680569,0.565364273283042,0.490280385133434,"I2","I2"
"T45_3.57_S153_L001_969632.5","L6b VISp Col8a1 Rxfp1","L6b VISp Mup5","Lamp5 Krt73","L6b VISp Col8a1 Rxfp1","L2/3 IT VISp Rrad","L2/3 IT VISp Adamts2",0.87,0.13,0,1,0,0,0.0666374855834181,2.3283038162978,15.7315208589703,0.136197516291682,16.1179430109686,16.1179428006942,0.569380015398472,0.573078095456074,0.451799947287506,0.569380015398472,0.507003548853361,0.519978178573144,"I1","Core"
"T45_3.58_S154_L001_1997000.5","L6b VISp Mup5","L6b VISp Crh","Lamp5 Krt73","L6b VISp Crh","L6b VISp Mup5","L2/3 IT VISp Rrad",0.56,0.44,0,0.74,0.26,0,1.09508275728954,1.33833623591754,15.4319812097125,0.589564894276961,2.54237101579207,15.5448930203864,0.699617300116439,0.710702089923707,0.54259071830336,0.710702089923707,0.699652453883934,0.595122616765341,"I2","I1"
"T45_3.59_S155_L001_1003931.5","L6 IT VISp Car3","Lamp5 Krt73","Lamp5 Fam19a1 Tmem182","L6 IT VISp Car3","L2/3 IT VISp Rrad","L2/3 IT VISp Adamts2",1,0,0,1,0,0,0.0219635241164802,16.1179014100924,16.1178999990586,0.0133241713579301,16.1179430109686,16.1179428006942,0.567158570930949,0.418158388957087,0.445497766497755,0.566617385669936,0.492443229870399,0.505533083253473,"Core","Core"
